Elements,Fractions,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop0 Loss,decomposition_energy,decomposition_energy UNC,Prop1 Loss
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789 0.01315789
 0.01315789 0.01315789 0.01315789 0.01315789]",2.416247844696045,0.3204689919948578,99999.609375,0.04561300203204155,0.021955549716949463,999.936767578125
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01383401 0.0125165  0.0125165  0.01251651 0.0125165  0.01251653
 0.01251651 0.01251653 0.013834   0.0125165  0.0125165  0.01251651
 0.0125165  0.01251651 0.01383395 0.01251651 0.01383374 0.01383395
 0.01251653 0.0125165  0.01383399 0.01251651 0.01251651 0.01251652
 0.01251652 0.01251659 0.0125165  0.01251651 0.01251667 0.013834
 0.013834   0.013834   0.013834   0.01251653 0.01383346 0.01383401
 0.01251663 0.01251652 0.01251658 0.01383381 0.01383392 0.013834
 0.013834   0.01251652 0.0125165  0.01383382 0.01383394 0.01383401
 0.01383401 0.01251669 0.01251653 0.01383397 0.01251652 0.01251663
 0.01383386 0.01383401 0.01251652 0.01383387 0.01383399 0.01383399
 0.013834   0.01383401 0.013834   0.01383399 0.01383399 0.0138338
 0.0125165  0.01251651 0.01251653 0.01383394 0.0125167  0.01383328
 0.01383382 0.01383401 0.01251653 0.01383399]",2.4064416885375977,0.3191874921321869,99999.6015625,0.04514692723751068,0.0218307264149189,999.9347534179688
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01454062 0.01189709 0.01189711 0.01189703 0.01189743 0.01189663
 0.01189693 0.01189665 0.01454002 0.01189749 0.01189699 0.01189703
 0.01189729 0.01189687 0.01453358 0.01189672 0.01435891 0.01453363
 0.01189664 0.01189707 0.01453815 0.01189694 0.01189678 0.01189668
 0.01189673 0.01189957 0.01189715 0.01189689 0.01190383 0.01453979
 0.01454021 0.01454025 0.01454019 0.01189664 0.0138977  0.01454083
 0.01190052 0.01189671 0.0118978  0.014464   0.01452532 0.01454043
 0.01454015 0.0118968  0.01189777 0.01446783 0.01453244 0.01454115
 0.01454109 0.01190509 0.01189668 0.01453605 0.01189668 0.01190533
 0.01449028 0.01454099 0.01189663 0.01449964 0.01453894 0.01453941
 0.01453977 0.01454081 0.01454003 0.01453948 0.01453831 0.014462
 0.01189716 0.01189693 0.0118967  0.0145322  0.01190697 0.01380745
 0.01445774 0.01454073 0.01189664 0.01453934]",2.3966379165649414,0.3179059326648712,99999.6015625,0.044681064784526825,0.021703965961933136,999.9327392578125
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01528532 0.01129812 0.01129808 0.01129798 0.01129923 0.01129645
 0.01129741 0.01129643 0.01528332 0.01129936 0.01129794 0.01129784
 0.01129872 0.01129732 0.01525584 0.01129676 0.01449272 0.01525662
 0.01129643 0.01129797 0.01527583 0.01129735 0.01129694 0.01129667
 0.01129676 0.01130523 0.01129811 0.01129732 0.01131442 0.01528251
 0.01528371 0.01528395 0.01528381 0.01129642 0.01360056 0.01528569
 0.01130771 0.01129664 0.0112999  0.01487076 0.01521524 0.01528455
 0.01528361 0.01129691 0.0113003  0.01492093 0.01525167 0.0152873
 0.01528703 0.01132126 0.01129649 0.01526885 0.01129649 0.01132011
 0.0150648  0.01528653 0.01129642 0.01508963 0.01527946 0.01528107
 0.01528239 0.01528604 0.01528326 0.01528135 0.0152766  0.01506205
 0.0112985  0.01129759 0.01129655 0.01524666 0.01132296 0.01347694
 0.01498769 0.01528571 0.01129642 0.01528045]",2.3866915702819824,0.3165963292121887,99999.6015625,0.04421277344226837,0.021574517711997032,999.9307250976562
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01608007 0.01072016 0.01071995 0.01071967 0.01072253 0.01071607
 0.0107184  0.01071603 0.01607589 0.01072266 0.01071988 0.01071928
 0.01072131 0.01071829 0.01600134 0.01071692 0.01432145 0.01599878
 0.01071606 0.01071962 0.0160567  0.01071808 0.01071727 0.01071673
 0.01071682 0.01073147 0.01071984 0.01071812 0.01074746 0.01607355
 0.01607607 0.01607687 0.0160762  0.01071602 0.01321934 0.01608052
 0.01073608 0.01071655 0.01072251 0.01494753 0.01586217 0.01607794
 0.0160758  0.01071703 0.01072462 0.01505369 0.01598319 0.016085
 0.01608434 0.01076026 0.0107161  0.01603957 0.01071612 0.01075683
 0.01541497 0.01608305 0.0107161  0.01548994 0.01606585 0.01607044
 0.01607336 0.01608195 0.01607535 0.01607028 0.01605868 0.01544513
 0.010721   0.01071891 0.01071628 0.01596952 0.01076106 0.01307909
 0.01532347 0.01608106 0.01071602 0.01606777]",2.3765134811401367,0.3152529001235962,99999.6015625,0.04374130815267563,0.02144094742834568,999.9287109375
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01693067 0.01015767 0.01015727 0.01015651 0.01016194 0.01014973
 0.01015437 0.01014969 0.01692303 0.01016234 0.01015732 0.01015581
 0.01015951 0.01015414 0.01675685 0.01015167 0.01403441 0.01674282
 0.01014983 0.0101565  0.0168843  0.0101536  0.01015215 0.01015123
 0.01015126 0.01017183 0.01015673 0.01015363 0.01019668 0.01691754
 0.01692364 0.01692453 0.01692319 0.0101497  0.01281036 0.0169306
 0.01017923 0.01015076 0.01015962 0.01481141 0.01640352 0.01692635
 0.01692188 0.01015141 0.01016545 0.014952   0.01670421 0.01694037
 0.01693907 0.01021386 0.01014977 0.01684777 0.01014983 0.01020781
 0.01549973 0.01693679 0.01014992 0.01563505 0.01690176 0.0169122
 0.01691787 0.01693458 0.0169215  0.01691099 0.01688791 0.01551779
 0.01015941 0.01015546 0.01015023 0.01667516 0.01021377 0.01265918
 0.01542458 0.01693261 0.01014991 0.0169062 ]",2.3660330772399902,0.31386598944664,99999.6015625,0.04326183348894119,0.02130245976150036,999.9266967773438
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01783688 0.00960169 0.00960099 0.00959938 0.00960859 0.00958826
 0.00959614 0.00958822 0.01782452 0.00960939 0.00960129 0.0095984
 0.00960484 0.00959575 0.01749278 0.0095918  0.01369547 0.01745964
 0.00958859 0.00959969 0.01775387 0.00959482 0.00959253 0.00959103
 0.00959068 0.00961697 0.00959982 0.0095948  0.00965198 0.01781373
 0.01782552 0.01782644 0.01782395 0.00958832 0.01238554 0.01783632
 0.00962795 0.00959008 0.00960182 0.01456796 0.01676471 0.01782924
 0.01782107 0.00959091 0.00961389 0.01473115 0.01737537 0.01785361
 0.01785175 0.00967191 0.0095883  0.01768436 0.00958844 0.00966315
 0.01539789 0.01784816 0.00958875 0.01558549 0.01778491 0.01780472
 0.01781509 0.01784428 0.01782088 0.01780247 0.01776251 0.01539876
 0.00960482 0.00959819 0.00958918 0.01731482 0.00967131 0.01222466
 0.01533741 0.01784012 0.00958884 0.01779242]",2.355167865753174,0.31242460012435913,99999.6015625,0.042770594358444214,0.021158210933208466,999.924560546875
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.01880037 0.00904532 0.00904425 0.00904135 0.0090558  0.00902446
 0.0090367  0.00902446 0.01878108 0.00905698 0.00904492 0.00904006
 0.00905053 0.00903627 0.01817242 0.00903027 0.01332329 0.01809878
 0.00902517 0.0090423  0.01866197 0.00903467 0.00903137 0.00902902
 0.0090281  0.00905977 0.00904216 0.00903458 0.00910476 0.01876314
 0.0187824  0.01878357 0.01877902 0.0090247  0.01194701 0.01879918
 0.00907456 0.00902735 0.0090417  0.01426635 0.01693512 0.0187874
 0.01877426 0.00902841 0.00906329 0.01444515 0.0179465  0.01882674
 0.01882421 0.00912687 0.00902449 0.01853944 0.00902479 0.00911537
 0.01519317 0.01881895 0.00902544 0.01541788 0.01871307 0.01874719
 0.01876506 0.01881291 0.01877441 0.01874421 0.0186815  0.01518095
 0.00905041 0.0090401  0.009026   0.01785454 0.00912596 0.01177826
 0.01514241 0.01880511 0.00902548 0.01872482]",2.3439130783081055,0.31091994047164917,99999.6015625,0.04226786643266678,0.02100832387804985,999.9224243164062
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.0198261  0.00848345 0.00848225 0.00847753 0.00849893 0.00845334
 0.00847132 0.00845333 0.01979703 0.00850027 0.00848352 0.00847596
 0.00849179 0.00847072 0.01876349 0.00846205 0.01292849 0.01862192
 0.00845455 0.00847956 0.01960756 0.00846818 0.00846374 0.00846027
 0.00845856 0.00849483 0.00847892 0.00846797 0.00854922 0.01976887
 0.01979879 0.01980015 0.01979149 0.00845395 0.01149466 0.01982357
 0.00851338 0.00845756 0.00847384 0.01392836 0.01695552 0.01980557
 0.01978482 0.00845906 0.0085089  0.01411927 0.0183818  0.01986552
 0.01986202 0.00857302 0.00845324 0.0193959  0.00845383 0.00855932
 0.01492866 0.01985456 0.00845494 0.01517997 0.01968563 0.01974276
 0.01977133 0.01984544 0.01978573 0.01973836 0.01964319 0.01490796
 0.00849165 0.00847622 0.00845568 0.01825539 0.00857224 0.01132596
 0.01488397 0.0198325  0.00845484 0.01970567]",2.3321657180786133,0.30934661626815796,99999.6015625,0.04175081104040146,0.02085225097835064,999.920166015625
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.02092129 0.00791216 0.00791076 0.00790362 0.00793377 0.00787032
 0.00789561 0.00787037 0.02087866 0.00793509 0.00791282 0.00790186
 0.00792427 0.00789479 0.0192307  0.00788269 0.01251521 0.01900446
 0.00787226 0.00790713 0.02058984 0.00789094 0.00788514 0.00788036
 0.00787766 0.00791741 0.00790576 0.0078906  0.00798095 0.02083593
 0.02088003 0.02088274 0.02086817 0.00787124 0.0110284  0.02091658
 0.00793986 0.00787629 0.0078938  0.01356466 0.01687322 0.02089038
 0.02085851 0.00787839 0.00794651 0.01376605 0.01866721 0.02097812
 0.02097345 0.00800589 0.00787014 0.02024017 0.00787107 0.00799008
 0.01462589 0.0209629  0.00787282 0.01489791 0.02070404 0.02079505
 0.02084    0.02094949 0.0208607  0.02078878 0.02064299 0.01459971
 0.00792418 0.00790222 0.00787377 0.01850575 0.00800575 0.01086092
 0.01458503 0.02092991 0.00787276 0.02073606]",2.319795608520508,0.3076881468296051,99999.59375,0.0412156842648983,0.020688872784376144,999.9179077148438
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.02209319 0.0073267  0.00732494 0.00731461 0.0073556  0.00727029
 0.00730464 0.00727053 0.0220312  0.00735672 0.007328   0.00731287
 0.00734341 0.00730354 0.01956188 0.00728734 0.01208369 0.01924943
 0.00727328 0.00732011 0.02160233 0.00729806 0.00729079 0.0072846
 0.00728043 0.00732259 0.00731787 0.00729749 0.00739491 0.02196848
 0.02203144 0.02203777 0.02201542 0.00727177 0.01054536 0.02208596
 0.00734897 0.00727855 0.00729653 0.01317981 0.01672262 0.0220484
 0.0220011  0.00728136 0.00737171 0.01339038 0.01882913 0.022173
 0.02216679 0.00742078 0.00727014 0.02104564 0.00727149 0.00740297
 0.0142951  0.02215218 0.00727408 0.01458452 0.02176772 0.0219068
 0.02197593 0.02213292 0.02200449 0.02189794 0.02167428 0.01426536
 0.00734353 0.00731335 0.00727525 0.01862753 0.00742143 0.01037896
 0.01425668 0.02210471 0.0072741  0.02181644]",2.3067140579223633,0.30593591928482056,99999.59375,0.04065804183483124,0.02051696926355362,999.91552734375
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.02334985 0.00672246 0.00671953 0.00670514 0.00675948 0.00664797
 0.00669314 0.00664847 0.02326225 0.00676015 0.00672368 0.00670362
 0.00674445 0.00669166 0.01976881 0.00667065 0.01163328 0.01938462
 0.00665186 0.00671323 0.02263409 0.00668429 0.00667527 0.00666752
 0.0066615  0.00670514 0.00670998 0.00668336 0.00678593 0.02317286
 0.02326111 0.0232715  0.02324005 0.00665018 0.01004276 0.02334025
 0.00673541 0.00665899 0.00667671 0.01277548 0.0165233  0.02328722
 0.02321821 0.00666254 0.00677964 0.01299311 0.01888714 0.02345969
 0.02345211 0.00681268 0.00664786 0.02178254 0.00664976 0.00679289
 0.01394104 0.02343199 0.00665343 0.01424726 0.02287346 0.02308089
 0.02318495 0.02340531 0.02322393 0.0230685  0.02272731 0.01390862
 0.00674466 0.00670479 0.00665473 0.01865064 0.00681412 0.00987655
 0.01390391 0.02336629 0.00665347 0.02294886]",2.2928309440612793,0.3040868639945984,99999.59375,0.04007607698440552,0.020337065681815147,999.9130249023438
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.02470231 0.00609383 0.00608926 0.00606993 0.00614042 0.00599798
 0.00605568 0.00599869 0.02457985 0.00614039 0.00609466 0.00606866
 0.00612204 0.00605368 0.01987837 0.00602721 0.011162   0.01943425
 0.00600251 0.00608134 0.02366922 0.00604422 0.00603316 0.00602362
 0.00601543 0.00605958 0.00607668 0.00604292 0.00614864 0.02445394
 0.02457796 0.02459328 0.02454992 0.00600103 0.00951718 0.02469171
 0.00609359 0.00601213 0.00602884 0.01235068 0.01628825 0.0246154
 0.02451793 0.00601643 0.00616534 0.01257466 0.01886996 0.0248505
 0.02484162 0.0061762  0.00599779 0.02242459 0.0060004  0.00615444
 0.01356504 0.02481459 0.00600544 0.01388749 0.02401771 0.02432091
 0.02447411 0.0247783  0.02452734 0.02430286 0.02378391 0.01353061
 0.00612255 0.00607103 0.00600684 0.01860325 0.0061784  0.00935014
 0.01352801 0.02472605 0.00600531 0.02412976]",2.278029441833496,0.3021267056465149,99999.59375,0.03946797922253609,0.020147357136011124,999.910400390625
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.02616379 0.00543536 0.00542847 0.00540309 0.005493   0.0053142
 0.00538631 0.00531519 0.02599295 0.00549201 0.00543556 0.00540201
 0.00547059 0.00538352 0.01991735 0.00535096 0.01066715 0.01942158
 0.00531928 0.00541868 0.02469591 0.00537213 0.00535861 0.0053471
 0.00533627 0.00537994 0.00541233 0.00537031 0.005477   0.02581813
 0.02599137 0.02601384 0.02595465 0.00531831 0.00896469 0.0261534
 0.00541748 0.00533189 0.00534686 0.0119036  0.01602495 0.02604449
 0.02591016 0.00533703 0.00552326 0.01213372 0.01879977 0.02636065
 0.02635053 0.00550519 0.00531391 0.02296204 0.00531737 0.0054817
 0.0131676  0.02631522 0.00532413 0.0135058  0.02519239 0.02562883
 0.02585065 0.02626634 0.02592374 0.02560015 0.0248259  0.01313162
 0.00547168 0.00540612 0.00532548 0.01850666 0.00550838 0.00879568
 0.01312956 0.02619755 0.00532352 0.02536336]",2.2621397972106934,0.3000286817550659,99999.59375,0.03882819414138794,0.019945865496993065,999.9076538085938
