Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Prop0 Loss,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop1 Loss
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.1594192  0.15934102 0.15936469 0.15959646 0.36227778],67.63135528564453,5.299117088317871,100000.625,7.0355000495910645,0.9831376075744629,100000.0390625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.15614152 0.15616696 0.15616158 0.15647903 0.37505013],68.77947998046875,5.357271671295166,100000.609375,6.99620246887207,0.9800335168838501,100000.03125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.1527857  0.15289205 0.1529009  0.15329552 0.38812503],69.91007995605469,5.412303447723389,100000.59375,6.947818279266357,0.9748266935348511,100000.03125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.14936718 0.14951946 0.14959706 0.15005222 0.40146318],70.95657348632812,5.47220516204834,100000.578125,6.896193981170654,0.9691287875175476,100000.0234375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.14590228 0.14606068 0.14626968 0.1467668  0.4149997 ],71.9041519165039,5.536845684051514,100000.5625,6.841001033782959,0.9631366729736328,100000.015625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.14241408 0.14252208 0.14293581 0.14345728 0.42866984],72.70980834960938,5.605810642242432,100000.5546875,6.780087471008301,0.9558670520782471,100000.015625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.13894576 0.13892892 0.1396188  0.14016424 0.4423414 ],73.31489562988281,5.679719924926758,100000.546875,6.71800422668457,0.9482617378234863,100000.0078125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.13553756 0.13531177 0.13634948 0.136913   0.45588732],73.71529388427734,5.750280857086182,100000.5390625,6.655583381652832,0.9406019449234009,100000.0
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.13224801 0.13172501 0.13316818 0.13374811 0.4691098 ],73.89408111572266,5.81574821472168,100000.53125,6.5938615798950195,0.933574378490448,99999.9921875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.12912598 0.12820697 0.13011293 0.1307092  0.48184404],73.89630126953125,5.873068809509277,100000.53125,6.5323052406311035,0.9265533089637756,99999.9921875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.12622018 0.12479135 0.12721336 0.1278428  0.49393144],73.83131408691406,5.9305419921875,100000.5390625,6.471579074859619,0.9191232323646545,99999.984375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.12349176 0.12146655 0.12446744 0.12512694 0.5054464 ],73.78189086914062,5.986084461212158,100000.5390625,6.410865783691406,0.9119476675987244,99999.9765625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.120894   0.11820106 0.12185567 0.12253553 0.51651293],73.79214477539062,6.041494369506836,100000.5390625,6.3518595695495605,0.9058135747909546,99999.96875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.11836237 0.11493541 0.11935582 0.12003391 0.5273117 ],73.86508178710938,6.098445415496826,100000.5390625,6.292413234710693,0.8996825218200684,99999.96875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.11586395 0.11165131 0.11695151 0.11760118 0.53793114],74.00332641601562,6.1569929122924805,100000.53125,6.236268520355225,0.8941195011138916,99999.9609375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.11336514 0.10834531 0.11462846 0.11520947 0.54845077],74.20150756835938,6.222048282623291,100000.53125,6.182775974273682,0.8880578875541687,99999.953125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.11084636 0.10502799 0.11236702 0.11284515 0.5589126 ],74.43681335449219,6.295951843261719,100000.5234375,6.132272720336914,0.881976306438446,99999.953125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.10830306 0.10171825 0.11016054 0.11049946 0.5693179 ],74.69739532470703,6.373440265655518,100000.5234375,6.0853047370910645,0.8758854269981384,99999.9453125
