Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Prop0 Loss,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop1 Loss
"['Li', 'Be', 'Na', 'Mg']",[0.34985763 0.14921531 0.14858843 0.3523378 ],36.686309814453125,2.776104688644409,100001.09375,3.130925178527832,0.5883095264434814,99999.671875
"['Li', 'Be', 'Na', 'Mg']",[0.3540298  0.14421426 0.14341834 0.35833687],36.675689697265625,2.765648365020752,100001.09375,3.0395169258117676,0.5766068696975708,99999.6640625
"['Li', 'Be', 'Na', 'Mg']",[0.3578563  0.13941084 0.13841951 0.3643126 ],36.65974426269531,2.756897449493408,100001.09375,2.9531567096710205,0.5654932260513306,99999.65625
"['Li', 'Be', 'Na', 'Mg']",[0.36132678 0.13480611 0.13359633 0.37026998],36.640960693359375,2.74948787689209,100001.09375,2.870182752609253,0.5542908310890198,99999.6484375
"['Li', 'Be', 'Na', 'Mg']",[0.3644287  0.13038382 0.1289413  0.3762454 ],36.618019104003906,2.743281841278076,100001.09375,2.7900149822235107,0.5425127744674683,99999.640625
"['Li', 'Be', 'Na', 'Mg']",[0.3671699  0.1261461  0.12445854 0.38222474],36.59468078613281,2.738258123397827,100001.09375,2.714562177658081,0.5312120914459229,99999.6328125
"['Li', 'Be', 'Na', 'Mg']",[0.3695693  0.12208998 0.12014594 0.38819405],36.569366455078125,2.734264850616455,100001.09375,2.64312744140625,0.5201488137245178,99999.625
"['Li', 'Be', 'Na', 'Mg']",[0.3716166  0.11821206 0.11600384 0.39416674],36.54463195800781,2.7312750816345215,100001.09375,2.575852394104004,0.5085062980651855,99999.6171875
"['Li', 'Be', 'Na', 'Mg']",[0.3733179  0.11450659 0.11202991 0.40014482],36.52013397216797,2.7291431427001953,100001.09375,2.511916160583496,0.4971016049385071,99999.6171875
"['Li', 'Be', 'Na', 'Mg']",[0.374652   0.11096536 0.10821923 0.40616265],36.495697021484375,2.728137493133545,100001.09375,2.451667308807373,0.4856840968132019,99999.609375
"['Li', 'Be', 'Na', 'Mg']",[0.37558347 0.10758687 0.10457109 0.41225785],36.47283172607422,2.728339672088623,100001.09375,2.3948135375976562,0.4741324782371521,99999.6015625
"['Li', 'Be', 'Na', 'Mg']",[0.37613583 0.10437191 0.1010879  0.41840369],36.450660705566406,2.7295162677764893,100001.09375,2.343874931335449,0.46182799339294434,99999.6015625
"['Li', 'Be', 'Na', 'Mg']",[0.3763131  0.10131609 0.09776743 0.42460266],36.42845153808594,2.7318155765533447,100001.09375,2.2956485748291016,0.44952335953712463,99999.59375
"['Li', 'Be', 'Na', 'Mg']",[0.3761517  0.09841509 0.09460656 0.43082595],36.40693664550781,2.7348837852478027,100001.09375,2.2500481605529785,0.4376341700553894,99999.59375
"['Li', 'Be', 'Na', 'Mg']",[0.37563184 0.09566008 0.09159734 0.43711004],36.385528564453125,2.7384591102600098,100001.09375,2.206298351287842,0.4255816638469696,99999.5859375
